Número de documentos (noticias) del corpus: 627
Número de palabras del corpus: 8319
Palabra: latvian Frec: 3 LogProb: -8.19271
Palabra: launch Frec: 4 LogProb: -7.96957
Palabra: le Frec: 1 LogProb: -8.88586
Palabra: leaching Frec: 1 LogProb: -8.88586
Palabra: lead Frec: 2 LogProb: -8.48039
Palabra: leader Frec: 1 LogProb: -8.88586
Palabra: leading Frec: 2 LogProb: -8.48039
Palabra: lean Frec: 1 LogProb: -8.88586
Palabra: learning Frec: 1 LogProb: -8.88586
Palabra: lease Frec: 2 LogProb: -8.48039
Palabra: leaseback Frec: 1 LogProb: -8.88586
Palabra: leasing Frec: 1 LogProb: -8.88586
Palabra: led Frec: 1 LogProb: -8.88586
Palabra: lee Frec: 1 LogProb: -8.88586
Palabra: lemminkainen Frec: 2 LogProb: -8.48039
Palabra: lemminkinen Frec: 2 LogProb: -8.48039
Palabra: lems Frec: 1 LogProb: -8.88586
Palabra: lending Frec: 1 LogProb: -8.88586
Palabra: leningrad Frec: 1 LogProb: -8.88586
Palabra: less Frec: 1 LogProb: -8.88586
Palabra: level Frec: 1 LogProb: -8.88586
Palabra: levels Frec: 2 LogProb: -8.48039
Palabra: leverage Frec: 1 LogProb: -8.88586
Palabra: licence Frec: 1 LogProb: -8.88586
Palabra: licensing Frec: 1 LogProb: -8.88586
Palabra: lies Frec: 1 LogProb: -8.88586
Palabra: lietuva Frec: 2 LogProb: -8.48039
Palabra: lietuvos Frec: 1 LogProb: -8.88586
Palabra: life Frec: 5 LogProb: -7.78724
Palabra: lifecycle Frec: 1 LogProb: -8.88586
Palabra: lifetree Frec: 1 LogProb: -8.88586
Palabra: lift Frec: 1 LogProb: -8.88586
Palabra: lifted Frec: 3 LogProb: -8.19271
Palabra: lifting Frec: 3 LogProb: -8.19271
Palabra: limited Frec: 3 LogProb: -8.19271
Palabra: lindex Frec: 4 LogProb: -7.96957
Palabra: line Frec: 11 LogProb: -7.0941
Palabra: lines Frec: 1 LogProb: -8.88586
Palabra: lining Frec: 2 LogProb: -8.48039
Palabra: linkspans Frec: 1 LogProb: -8.88586
Palabra: liquid Frec: 2 LogProb: -8.48039
Palabra: list Frec: 1 LogProb: -8.88586
Palabra: listed Frec: 1 LogProb: -8.88586
Palabra: liters Frec: 10 LogProb: -7.18111
Palabra: lithuania Frec: 3 LogProb: -8.19271
Palabra: lithuanian Frec: 7 LogProb: -7.49956
Palabra: litres Frec: 4 LogProb: -7.96957
Palabra: lngfuelled Frec: 1 LogProb: -8.88586
Palabra: load Frec: 2 LogProb: -8.48039
Palabra: loader Frec: 1 LogProb: -8.88586
Palabra: local Frec: 3 LogProb: -8.19271
Palabra: location Frec: 1 LogProb: -8.88586
Palabra: locations Frec: 3 LogProb: -8.19271
Palabra: london Frec: 4 LogProb: -7.96957
Palabra: long Frec: 4 LogProb: -7.96957
Palabra: longstanding Frec: 1 LogProb: -8.88586
Palabra: longterm Frec: 8 LogProb: -7.38178
Palabra: look Frec: 1 LogProb: -8.88586
Palabra: looking Frec: 2 LogProb: -8.48039
Palabra: looks Frec: 1 LogProb: -8.88586
Palabra: loss Frec: 44 LogProb: -5.77234
Palabra: losses Frec: 1 LogProb: -8.88586
Palabra: lost Frec: 1 LogProb: -8.88586
Palabra: lovely Frec: 1 LogProb: -8.88586
Palabra: loviisa Frec: 1 LogProb: -8.88586
Palabra: low Frec: 2 LogProb: -8.48039
Palabra: lower Frec: 1 LogProb: -8.88586
Palabra: lowering Frec: 2 LogProb: -8.48039
Palabra: loyalty Frec: 1 LogProb: -8.88586
Palabra: lr Frec: 1 LogProb: -8.88586
Palabra: ls Frec: 1 LogProb: -8.88586
Palabra: ltd Frec: 2 LogProb: -8.48039
Palabra: ltda Frec: 1 LogProb: -8.88586
Palabra: lte Frec: 1 LogProb: -8.88586
Palabra: lule Frec: 1 LogProb: -8.88586
Palabra: luxembourgregistered Frec: 1 LogProb: -8.88586
Palabra: lvl Frec: 1 LogProb: -8.88586
Palabra: m Frec: 87 LogProb: -5.10167
Palabra: macgregor Frec: 1 LogProb: -8.88586
Palabra: machine Frec: 4 LogProb: -7.96957
Palabra: machinery Frec: 5 LogProb: -7.78724
Palabra: machines Frec: 2 LogProb: -8.48039
Palabra: made Frec: 6 LogProb: -7.63309
Palabra: magazine Frec: 1 LogProb: -8.88586
Palabra: magazines Frec: 2 LogProb: -8.48039
Palabra: magnus Frec: 1 LogProb: -8.88586
Palabra: main Frec: 5 LogProb: -7.78724
Palabra: mainly Frec: 1 LogProb: -8.88586
Palabra: maintain Frec: 1 LogProb: -8.88586
Palabra: maintains Frec: 1 LogProb: -8.88586
Palabra: maintenance Frec: 5 LogProb: -7.78724
Palabra: mainz Frec: 1 LogProb: -8.88586
Palabra: major Frec: 2 LogProb: -8.48039
Palabra: make Frec: 4 LogProb: -7.96957
Palabra: maker Frec: 19 LogProb: -6.58327
Palabra: makers Frec: 1 LogProb: -8.88586
Palabra: makes Frec: 3 LogProb: -8.19271
Palabra: making Frec: 2 LogProb: -8.48039
Palabra: malaysia Frec: 1 LogProb: -8.88586
Palabra: malkia Frec: 1 LogProb: -8.88586
Palabra: mall Frec: 2 LogProb: -8.48039
Palabra: man Frec: 3 LogProb: -8.19271
Palabra: manage Frec: 1 LogProb: -8.88586
Palabra: managed Frec: 1 LogProb: -8.88586
Palabra: management Frec: 9 LogProb: -7.27642
Palabra: manager Frec: 3 LogProb: -8.19271
Palabra: manages Frec: 1 LogProb: -8.88586
Palabra: managing Frec: 4 LogProb: -7.96957
Palabra: mandate Frec: 1 LogProb: -8.88586
Palabra: manipulator Frec: 1 LogProb: -8.88586
Palabra: manufacture Frec: 2 LogProb: -8.48039
Palabra: manufacturer Frec: 8 LogProb: -7.38178
Palabra: manufacturers Frec: 1 LogProb: -8.88586
Palabra: manufactures Frec: 1 LogProb: -8.88586
Palabra: manufacturing Frec: 8 LogProb: -7.38178
Palabra: march Frec: 3 LogProb: -8.19271
Palabra: margin Frec: 2 LogProb: -8.48039
Palabra: margins Frec: 1 LogProb: -8.88586
Palabra: marimekko Frec: 3 LogProb: -8.19271
Palabra: marine Frec: 1 LogProb: -8.88586
Palabra: market Frec: 34 LogProb: -6.02366
Palabra: marketing Frec: 1 LogProb: -8.88586
Palabra: marketplace Frec: 1 LogProb: -8.88586
Palabra: marketplaces Frec: 1 LogProb: -8.88586
Palabra: markets Frec: 7 LogProb: -7.49956
Palabra: marketwatch Frec: 1 LogProb: -8.88586
Palabra: marks Frec: 1 LogProb: -8.88586
Palabra: marktomarket Frec: 1 LogProb: -8.88586
Palabra: material Frec: 2 LogProb: -8.48039
Palabra: materials Frec: 1 LogProb: -8.88586
Palabra: matti Frec: 1 LogProb: -8.88586
Palabra: mcalpine Frec: 1 LogProb: -8.88586
Palabra: mcc Frec: 1 LogProb: -8.88586
Palabra: mean Frec: 1 LogProb: -8.88586
Palabra: meanwhile Frec: 1 LogProb: -8.88586
Palabra: measured Frec: 4 LogProb: -7.96957
Palabra: measurement Frec: 1 LogProb: -8.88586
Palabra: measures Frec: 4 LogProb: -7.96957
Palabra: meat Frec: 1 LogProb: -8.88586
Palabra: med Frec: 1 LogProb: -8.88586
Palabra: media Frec: 2 LogProb: -8.48039
Palabra: medical Frec: 1 LogProb: -8.88586
Palabra: mediterranean Frec: 1 LogProb: -8.88586
Palabra: medium Frec: 1 LogProb: -8.88586
Palabra: medvezhyegorsk Frec: 1 LogProb: -8.88586
Palabra: meet Frec: 2 LogProb: -8.48039
Palabra: megafon Frec: 1 LogProb: -8.88586
Palabra: member Frec: 1 LogProb: -8.88586
Palabra: members Frec: 1 LogProb: -8.88586
Palabra: memorandum Frec: 2 LogProb: -8.48039
Palabra: merging Frec: 1 LogProb: -8.88586
Palabra: messaging Frec: 3 LogProb: -8.19271
Palabra: metal Frec: 10 LogProb: -7.18111
Palabra: metals Frec: 4 LogProb: -7.96957
Palabra: method Frec: 1 LogProb: -8.88586
Palabra: metres Frec: 1 LogProb: -8.88586
Palabra: metsaliitto Frec: 1 LogProb: -8.88586
Palabra: metsamasina Frec: 1 LogProb: -8.88586
Palabra: metso Frec: 4 LogProb: -7.96957
Palabra: meur Frec: 1 LogProb: -8.88586
Palabra: mexico Frec: 1 LogProb: -8.88586
Palabra: mf Frec: 1 LogProb: -8.88586
Palabra: mformation Frec: 1 LogProb: -8.88586
Palabra: mhz Frec: 2 LogProb: -8.48039
Palabra: microsoft Frec: 1 LogProb: -8.88586
Palabra: middle Frec: 2 LogProb: -8.48039
Palabra: mikko Frec: 1 LogProb: -8.88586
Palabra: milestone Frec: 2 LogProb: -8.48039
Palabra: mill Frec: 3 LogProb: -8.19271
Palabra: million Frec: 99 LogProb: -4.97383
Palabra: mills Frec: 1 LogProb: -8.88586
Palabra: mine Frec: 1 LogProb: -8.88586
Palabra: mineracao Frec: 1 LogProb: -8.88586
Palabra: minerals Frec: 3 LogProb: -8.19271
Palabra: ministerija Frec: 1 LogProb: -8.88586
Palabra: ministry Frec: 1 LogProb: -8.88586
Palabra: mirabela Frec: 2 LogProb: -8.48039
Palabra: ml Frec: 2 LogProb: -8.48039
Palabra: mln Frec: 73 LogProb: -5.27494
Palabra: mmov Frec: 2 LogProb: -8.48039
Palabra: mmx Frec: 1 LogProb: -8.88586
Palabra: mn Frec: 177 LogProb: -4.39722
Palabra: mo Frec: 1 LogProb: -8.88586
Palabra: mobile Frec: 18 LogProb: -6.63456
Palabra: mobility Frec: 1 LogProb: -8.88586
Palabra: model Frec: 1 LogProb: -8.88586
Palabra: moderate Frec: 1 LogProb: -8.88586
Palabra: modernisation Frec: 1 LogProb: -8.88586
Palabra: modular Frec: 1 LogProb: -8.88586
Palabra: monday Frec: 2 LogProb: -8.48039
Palabra: mono Frec: 1 LogProb: -8.88586
Palabra: month Frec: 6 LogProb: -7.63309
Palabra: months Frec: 20 LogProb: -6.53448
Palabra: more Frec: 15 LogProb: -6.80641
Palabra: morgan Frec: 1 LogProb: -8.88586
Palabra: morna Frec: 1 LogProb: -8.88586
Palabra: morocco Frec: 1 LogProb: -8.88586
Palabra: mortar Frec: 1 LogProb: -8.88586
Palabra: moscow Frec: 1 LogProb: -8.88586
Palabra: mostar Frec: 1 LogProb: -8.88586
Palabra: move Frec: 5 LogProb: -7.78724
Palabra: moving Frec: 1 LogProb: -8.88586
Palabra: mr Frec: 2 LogProb: -8.48039
Palabra: mreal Frec: 5 LogProb: -7.78724
Palabra: much Frec: 2 LogProb: -8.48039
Palabra: multimedia Frec: 1 LogProb: -8.88586
Palabra: multiplying Frec: 1 LogProb: -8.88586
Palabra: munich Frec: 1 LogProb: -8.88586
Palabra: municipality Frec: 2 LogProb: -8.48039
Palabra: musoma Frec: 1 LogProb: -8.88586
Palabra: mutual Frec: 1 LogProb: -8.88586
Palabra: myllyla Frec: 1 LogProb: -8.88586
Palabra: nalmefene Frec: 1 LogProb: -8.88586
Palabra: name Frec: 1 LogProb: -8.88586
Palabra: namely Frec: 1 LogProb: -8.88586
Palabra: narrowed Frec: 14 LogProb: -6.87095
Palabra: narrows Frec: 1 LogProb: -8.88586
Palabra: national Frec: 2 LogProb: -8.48039
Palabra: navigation Frec: 1 LogProb: -8.88586
Palabra: near Frec: 2 LogProb: -8.48039
Palabra: nearby Frec: 1 LogProb: -8.88586
Palabra: nearly Frec: 1 LogProb: -8.88586
Palabra: necessary Frec: 2 LogProb: -8.48039
Palabra: needs Frec: 1 LogProb: -8.88586
Palabra: negotiating Frec: 1 LogProb: -8.88586
Palabra: nepal Frec: 1 LogProb: -8.88586
Palabra: neste Frec: 4 LogProb: -7.96957
Palabra: net Frec: 122 LogProb: -4.76682
Palabra: network Frec: 12 LogProb: -7.01405
Palabra: networks Frec: 5 LogProb: -7.78724
Palabra: neudorf Frec: 1 LogProb: -8.88586
Palabra: nevertheless Frec: 1 LogProb: -8.88586
Palabra: nevsky Frec: 2 LogProb: -8.48039
Palabra: new Frec: 24 LogProb: -6.36013
Palabra: newest Frec: 1 LogProb: -8.88586
Palabra: news Frec: 8 LogProb: -7.38178
Palabra: newspapers Frec: 1 LogProb: -8.88586
Palabra: next Frec: 6 LogProb: -7.63309
Palabra: nickel Frec: 5 LogProb: -7.78724
Palabra: nilserik Frec: 1 LogProb: -8.88586
Palabra: nine Frec: 18 LogProb: -6.63456
Palabra: ninemonth Frec: 4 LogProb: -7.96957
Palabra: nineyear Frec: 1 LogProb: -8.88586
Palabra: nok Frec: 2 LogProb: -8.48039
Palabra: nokia Frec: 15 LogProb: -6.80641
Palabra: nokian Frec: 6 LogProb: -7.63309
Palabra: nonlife Frec: 2 LogProb: -8.48039
Palabra: nonprofitable Frec: 1 LogProb: -8.88586
Palabra: nonrecurring Frec: 7 LogProb: -7.49956
Palabra: nonwovens Frec: 1 LogProb: -8.88586
Palabra: noon Frec: 1 LogProb: -8.88586
Palabra: nordea Frec: 4 LogProb: -7.96957
Palabra: nordic Frec: 6 LogProb: -7.63309
Palabra: norilsk Frec: 1 LogProb: -8.88586
Palabra: normally Frec: 1 LogProb: -8.88586
Palabra: norske Frec: 1 LogProb: -8.88586
Palabra: norsun Frec: 2 LogProb: -8.48039
Palabra: north Frec: 8 LogProb: -7.38178
Palabra: northern Frec: 2 LogProb: -8.48039
Palabra: norway Frec: 2 LogProb: -8.48039
Palabra: norwegian Frec: 2 LogProb: -8.48039
Palabra: noted Frec: 2 LogProb: -8.48039
Palabra: nov Frec: 3 LogProb: -8.19271
Palabra: november Frec: 7 LogProb: -7.49956
Palabra: now Frec: 7 LogProb: -7.49956
Palabra: ntt Frec: 1 LogProb: -8.88586
Palabra: number Frec: 6 LogProb: -7.63309
Palabra: numbers Frec: 1 LogProb: -8.88586
Palabra: nutzfahrzeuge Frec: 1 LogProb: -8.88586
Palabra: nv Frec: 1 LogProb: -8.88586
Palabra: nyrstar Frec: 2 LogProb: -8.48039
Palabra: nyse Frec: 1 LogProb: -8.88586
Palabra: objective Frec: 1 LogProb: -8.88586
Palabra: observed Frec: 1 LogProb: -8.88586
Palabra: occasion Frec: 1 LogProb: -8.88586
Palabra: occupancy Frec: 1 LogProb: -8.88586
Palabra: oct Frec: 3 LogProb: -8.19271
Palabra: october Frec: 7 LogProb: -7.49956
Palabra: offer Frec: 6 LogProb: -7.63309
Palabra: offering Frec: 5 LogProb: -7.78724
Palabra: offerings Frec: 1 LogProb: -8.88586
Palabra: offers Frec: 1 LogProb: -8.88586
Palabra: office Frec: 3 LogProb: -8.19271
Palabra: officer Frec: 1 LogProb: -8.88586
Palabra: offices Frec: 1 LogProb: -8.88586
Palabra: offshore Frec: 3 LogProb: -8.19271
Palabra: offtake Frec: 1 LogProb: -8.88586
Palabra: oil Frec: 8 LogProb: -7.38178
Palabra: okmetic Frec: 3 LogProb: -8.19271
Palabra: okmv Frec: 1 LogProb: -8.88586
Palabra: oko Frec: 1 LogProb: -8.88586
Palabra: olvi Frec: 5 LogProb: -7.78724
Palabra: omx Frec: 10 LogProb: -7.18111
Palabra: once Frec: 1 LogProb: -8.88586
Palabra: ondemand Frec: 1 LogProb: -8.88586
Palabra: one Frec: 3 LogProb: -8.19271
Palabra: ones Frec: 1 LogProb: -8.88586
Palabra: ongoing Frec: 1 LogProb: -8.88586
Palabra: open Frec: 1 LogProb: -8.88586
Palabra: opened Frec: 2 LogProb: -8.48039
Palabra: opening Frec: 2 LogProb: -8.48039
Palabra: operate Frec: 1 LogProb: -8.88586
Palabra: operated Frec: 1 LogProb: -8.88586
Palabra: operates Frec: 2 LogProb: -8.48039
Palabra: operating Frec: 78 LogProb: -5.20956
Palabra: operation Frec: 2 LogProb: -8.48039
Palabra: operational Frec: 3 LogProb: -8.19271
Palabra: operations Frec: 27 LogProb: -6.2468
Palabra: operator Frec: 3 LogProb: -8.19271
Palabra: operators Frec: 5 LogProb: -7.78724
Palabra: oppohjola Frec: 1 LogProb: -8.88586
Palabra: opportunities Frec: 2 LogProb: -8.48039
Palabra: optimisation Frec: 1 LogProb: -8.88586
Palabra: optimistically Frec: 1 LogProb: -8.88586
Palabra: optimize Frec: 1 LogProb: -8.88586
Palabra: opus Frec: 2 LogProb: -8.48039
Palabra: orangehandled Frec: 1 LogProb: -8.88586
Palabra: order Frec: 24 LogProb: -6.36013
Palabra: ordered Frec: 1 LogProb: -8.88586
Palabra: orders Frec: 10 LogProb: -7.18111
Palabra: ore Frec: 1 LogProb: -8.88586
Palabra: ores Frec: 1 LogProb: -8.88586
Palabra: original Frec: 1 LogProb: -8.88586
Palabra: oriolakd Frec: 1 LogProb: -8.88586
Palabra: orion Frec: 1 LogProb: -8.88586
Palabra: ourmachinery Frec: 1 LogProb: -8.88586
Palabra: out Frec: 4 LogProb: -7.96957
Palabra: outlets Frec: 1 LogProb: -8.88586
Palabra: outlook Frec: 2 LogProb: -8.48039
Palabra: outokumpu Frec: 6 LogProb: -7.63309
Palabra: outotec Frec: 3 LogProb: -8.19271
Palabra: output Frec: 1 LogProb: -8.88586
Palabra: outside Frec: 2 LogProb: -8.48039
Palabra: outsourcing Frec: 1 LogProb: -8.88586
Palabra: over Frec: 6 LogProb: -7.63309
Palabra: overall Frec: 3 LogProb: -8.19271
Palabra: overlapping Frec: 1 LogProb: -8.88586
Palabra: owing Frec: 1 LogProb: -8.88586
Palabra: owned Frec: 4 LogProb: -7.96957
Palabra: owner Frec: 1 LogProb: -8.88586
Palabra: ownerengineer Frec: 1 LogProb: -8.88586
Palabra: ownership Frec: 1 LogProb: -8.88586
Palabra: owns Frec: 1 LogProb: -8.88586
Palabra: oy Frec: 7 LogProb: -7.49956
Palabra: oyj Frec: 48 LogProb: -5.68718
Palabra: pacific Frec: 2 LogProb: -8.48039
Palabra: package Frec: 1 LogProb: -8.88586
Palabra: packaging Frec: 5 LogProb: -7.78724
Palabra: packed Frec: 1 LogProb: -8.88586
Palabra: paid Frec: 2 LogProb: -8.48039
Palabra: palm Frec: 2 LogProb: -8.48039
Palabra: pankaj Frec: 1 LogProb: -8.88586
Palabra: panostaja Frec: 1 LogProb: -8.88586
Palabra: papa Frec: 1 LogProb: -8.88586
Palabra: paper Frec: 12 LogProb: -7.01405
Palabra: paperboard Frec: 1 LogProb: -8.88586
Palabra: papers Frec: 2 LogProb: -8.48039
Palabra: part Frec: 5 LogProb: -7.78724
Palabra: particularly Frec: 1 LogProb: -8.88586
Palabra: parties Frec: 1 LogProb: -8.88586
Palabra: partihallsfrbindelsen Frec: 1 LogProb: -8.88586
Palabra: partner Frec: 3 LogProb: -8.19271
Palabra: partnership Frec: 5 LogProb: -7.78724
Palabra: parts Frec: 1 LogProb: -8.88586
Palabra: passenger Frec: 6 LogProb: -7.63309
Palabra: passengerrelated Frec: 1 LogProb: -8.88586
Palabra: passengers Frec: 4 LogProb: -7.96957
Palabra: past Frec: 1 LogProb: -8.88586
Palabra: patricia Frec: 1 LogProb: -8.88586
Palabra: paul Frec: 1 LogProb: -8.88586
Palabra: payout Frec: 1 LogProb: -8.88586
Palabra: pcb Frec: 1 LogProb: -8.88586
Palabra: pct Frec: 12 LogProb: -7.01405
Palabra: peab Frec: 1 LogProb: -8.88586
Palabra: pekka Frec: 1 LogProb: -8.88586
Palabra: people Frec: 1 LogProb: -8.88586
Palabra: per Frec: 29 LogProb: -6.17781
Palabra: percent Frec: 55 LogProb: -5.55365
Palabra: percentage Frec: 1 LogProb: -8.88586
Palabra: performance Frec: 9 LogProb: -7.27642
Palabra: performed Frec: 1 LogProb: -8.88586
Palabra: period Frec: 100 LogProb: -4.96388
Palabra: periods Frec: 1 LogProb: -8.88586
Palabra: personal Frec: 1 LogProb: -8.88586
Palabra: pesonen Frec: 1 LogProb: -8.88586
Palabra: peter Frec: 1 LogProb: -8.88586
Palabra: petersburg Frec: 5 LogProb: -7.78724
Palabra: petitions Frec: 1 LogProb: -8.88586
Palabra: pharmaceutical Frec: 2 LogProb: -8.48039
Palabra: pharmaceuticals Frec: 1 LogProb: -8.88586
Palabra: phase Frec: 2 LogProb: -8.48039
Palabra: phone Frec: 7 LogProb: -7.49956
Palabra: phones Frec: 1 LogProb: -8.88586
Palabra: pieces Frec: 1 LogProb: -8.88586
Palabra: pilot Frec: 1 LogProb: -8.88586
Palabra: pioneer Frec: 1 LogProb: -8.88586
Palabra: pkc Frec: 3 LogProb: -8.19271
Palabra: pkcv Frec: 1 LogProb: -8.88586
Palabra: place Frec: 3 LogProb: -8.19271
Palabra: placed Frec: 2 LogProb: -8.48039
Palabra: places Frec: 1 LogProb: -8.88586
Palabra: plan Frec: 3 LogProb: -8.19271
Palabra: planned Frec: 2 LogProb: -8.48039
Palabra: planning Frec: 1 LogProb: -8.88586
Palabra: plans Frec: 3 LogProb: -8.19271
Palabra: plant Frec: 11 LogProb: -7.0941
Palabra: plastic Frec: 1 LogProb: -8.88586
Palabra: platforms Frec: 1 LogProb: -8.88586
Palabra: platts Frec: 1 LogProb: -8.88586
Palabra: player Frec: 2 LogProb: -8.48039
Palabra: plc Frec: 2 LogProb: -8.48039
Palabra: pleased Frec: 8 LogProb: -7.38178
Palabra: plus Frec: 3 LogProb: -8.19271
Palabra: plywood Frec: 1 LogProb: -8.88586
Palabra: pmax Frec: 1 LogProb: -8.88586
Palabra: pohjola Frec: 2 LogProb: -8.48039
Palabra: point Frec: 2 LogProb: -8.48039
Palabra: pointing Frec: 1 LogProb: -8.88586
Palabra: points Frec: 2 LogProb: -8.48039
Palabra: poland Frec: 3 LogProb: -8.19271
Palabra: policy Frec: 1 LogProb: -8.88586
Palabra: ponsse Frec: 3 LogProb: -8.19271
Palabra: population Frec: 1 LogProb: -8.88586
Palabra: port Frec: 3 LogProb: -8.19271
Palabra: portal Frec: 1 LogProb: -8.88586
Palabra: portfolio Frec: 4 LogProb: -7.96957
Palabra: portti Frec: 1 LogProb: -8.88586
Palabra: porvoo Frec: 1 LogProb: -8.88586
Palabra: position Frec: 9 LogProb: -7.27642
Palabra: positioned Frec: 1 LogProb: -8.88586
Palabra: post Frec: 2 LogProb: -8.48039
Palabra: posted Frec: 6 LogProb: -7.63309
Palabra: postel Frec: 1 LogProb: -8.88586
Palabra: posting Frec: 1 LogProb: -8.88586
Palabra: potash Frec: 1 LogProb: -8.88586
Palabra: potential Frec: 2 LogProb: -8.48039
Palabra: power Frec: 2 LogProb: -8.48039
Palabra: powersupply Frec: 1 LogProb: -8.88586
Palabra: poy Frec: 1 LogProb: -8.88586
Palabra: poyry Frec: 5 LogProb: -7.78724
Palabra: poyv Frec: 1 LogProb: -8.88586
Palabra: praised Frec: 1 LogProb: -8.88586
Palabra: precision Frec: 1 LogProb: -8.88586
Palabra: preliminary Frec: 3 LogProb: -8.19271
Palabra: premises Frec: 1 LogProb: -8.88586
Palabra: prepaid Frec: 2 LogProb: -8.48039
Palabra: prepared Frec: 1 LogProb: -8.88586
Palabra: presence Frec: 2 LogProb: -8.48039
Palabra: present Frec: 1 LogProb: -8.88586
Palabra: president Frec: 4 LogProb: -7.96957
Palabra: press Frec: 3 LogProb: -8.19271
Palabra: pretax Frec: 16 LogProb: -6.74579
Palabra: previous Frec: 5 LogProb: -7.78724
Palabra: previously Frec: 3 LogProb: -8.19271
Palabra: previousyear Frec: 1 LogProb: -8.88586
Palabra: price Frec: 9 LogProb: -7.27642
Palabra: prices Frec: 8 LogProb: -7.38178
Palabra: pricing Frec: 2 LogProb: -8.48039
Palabra: priit Frec: 1 LogProb: -8.88586
Palabra: primarily Frec: 1 LogProb: -8.88586
Palabra: primetass Frec: 1 LogProb: -8.88586
Palabra: principal Frec: 1 LogProb: -8.88586
Palabra: printed Frec: 1 LogProb: -8.88586
Palabra: printing Frec: 1 LogProb: -8.88586
Palabra: prior Frec: 2 LogProb: -8.48039
Palabra: privacy Frec: 2 LogProb: -8.48039
Palabra: private Frec: 2 LogProb: -8.48039
Palabra: privately Frec: 1 LogProb: -8.88586
Palabra: procedure Frec: 2 LogProb: -8.48039
Palabra: proceed Frec: 1 LogProb: -8.88586
Palabra: process Frec: 5 LogProb: -7.78724
Palabra: processes Frec: 2 LogProb: -8.48039
Palabra: processing Frec: 2 LogProb: -8.48039
Palabra: processor Frec: 1 LogProb: -8.88586
Palabra: procurement Frec: 1 LogProb: -8.88586
Palabra: producer Frec: 6 LogProb: -7.63309
Palabra: produces Frec: 1 LogProb: -8.88586
Palabra: producing Frec: 1 LogProb: -8.88586
Palabra: product Frec: 6 LogProb: -7.63309
Palabra: production Frec: 6 LogProb: -7.63309
Palabra: productional Frec: 1 LogProb: -8.88586
Palabra: productive Frec: 1 LogProb: -8.88586
Palabra: productivity Frec: 1 LogProb: -8.88586
Palabra: products Frec: 12 LogProb: -7.01405
Palabra: profit Frec: 125 LogProb: -4.74272
Palabra: profitability Frec: 4 LogProb: -7.96957
Palabra: profitable Frec: 4 LogProb: -7.96957
Palabra: program Frec: 3 LogProb: -8.19271
Palabra: programs Frec: 1 LogProb: -8.88586
Palabra: progress Frec: 2 LogProb: -8.48039
Palabra: progressed Frec: 1 LogProb: -8.88586
Palabra: proha Frec: 1 LogProb: -8.88586
Palabra: prohaska Frec: 1 LogProb: -8.88586
Palabra: project Frec: 9 LogProb: -7.27642
Palabra: projected Frec: 1 LogProb: -8.88586
Palabra: projects Frec: 2 LogProb: -8.48039
Palabra: prolonged Frec: 1 LogProb: -8.88586
Palabra: promise Frec: 1 LogProb: -8.88586
Palabra: promising Frec: 1 LogProb: -8.88586
Palabra: promotion Frec: 1 LogProb: -8.88586
Palabra: properties Frec: 2 LogProb: -8.48039
Palabra: property Frec: 4 LogProb: -7.96957
Palabra: proportion Frec: 2 LogProb: -8.48039
Palabra: proposal Frec: 4 LogProb: -7.96957
Palabra: proposed Frec: 2 LogProb: -8.48039
Palabra: prosperous Frec: 1 LogProb: -8.88586
Palabra: protein Frec: 1 LogProb: -8.88586
Palabra: proud Frec: 1 LogProb: -8.88586
Palabra: proved Frec: 1 LogProb: -8.88586
Palabra: proven Frec: 1 LogProb: -8.88586
Palabra: provide Frec: 4 LogProb: -7.96957
Palabra: provided Frec: 1 LogProb: -8.88586
Palabra: provider Frec: 12 LogProb: -7.01405
Palabra: provides Frec: 1 LogProb: -8.88586
Palabra: providing Frec: 4 LogProb: -7.96957
Palabra: public Frec: 2 LogProb: -8.48039
Palabra: publication Frec: 1 LogProb: -8.88586
Palabra: published Frec: 2 LogProb: -8.48039
Palabra: pulp Frec: 5 LogProb: -7.78724
Palabra: purchase Frec: 5 LogProb: -7.78724
Palabra: purchasing Frec: 1 LogProb: -8.88586
Palabra: purpose Frec: 1 LogProb: -8.88586
Palabra: pushing Frec: 1 LogProb: -8.88586
Palabra: q Frec: 4 LogProb: -7.96957
Palabra: qpr Frec: 2 LogProb: -8.48039
Palabra: quality Frec: 5 LogProb: -7.78724
Palabra: quarter Frec: 72 LogProb: -5.28854
Palabra: quarterended Frec: 1 LogProb: -8.88586
Palabra: quarterly Frec: 2 LogProb: -8.48039
Palabra: quarteronquarter Frec: 1 LogProb: -8.88586
Palabra: quickly Frec: 1 LogProb: -8.88586
Palabra: quite Frec: 2 LogProb: -8.48039
Palabra: raab Frec: 1 LogProb: -8.88586
Palabra: radio Frec: 2 LogProb: -8.48039
Palabra: ragutis Frec: 3 LogProb: -8.19271
Palabra: raiffeisen Frec: 1 LogProb: -8.88586
Palabra: railway Frec: 1 LogProb: -8.88586
Palabra: raise Frec: 1 LogProb: -8.88586
Palabra: raised Frec: 7 LogProb: -7.49956
Palabra: raisio Frec: 2 LogProb: -8.48039
Palabra: raiso Frec: 1 LogProb: -8.88586
Palabra: rakverebased Frec: 1 LogProb: -8.88586
Palabra: ramirent Frec: 2 LogProb: -8.48039
Palabra: ranked Frec: 1 LogProb: -8.88586
Palabra: ranking Frec: 1 LogProb: -8.88586
