Número de documentos (noticias) del corpus: 1264
Número de palabras del corpus: 14519
Palabra: lee Frec: 1 LogProb: -9.20739
Palabra: leed Frec: 1 LogProb: -9.20739
Palabra: left Frec: 1 LogProb: -9.20739
Palabra: legacy Frec: 1 LogProb: -9.20739
Palabra: legrand Frec: 1 LogProb: -9.20739
Palabra: lei Frec: 1 LogProb: -9.20739
Palabra: leipurin Frec: 1 LogProb: -9.20739
Palabra: lember Frec: 1 LogProb: -9.20739
Palabra: lemcon Frec: 1 LogProb: -9.20739
Palabra: lemminkainen Frec: 5 LogProb: -8.10877
Palabra: lemminkinen Frec: 2 LogProb: -8.80192
Palabra: lems Frec: 1 LogProb: -9.20739
Palabra: lenders Frec: 1 LogProb: -9.20739
Palabra: lesprom Frec: 2 LogProb: -8.80192
Palabra: less Frec: 2 LogProb: -8.80192
Palabra: lettable Frec: 1 LogProb: -9.20739
Palabra: letter Frec: 3 LogProb: -8.51424
Palabra: level Frec: 4 LogProb: -8.2911
Palabra: levels Frec: 3 LogProb: -8.51424
Palabra: lewa Frec: 1 LogProb: -9.20739
Palabra: lg Frec: 1 LogProb: -9.20739
Palabra: lhikauppa Frec: 1 LogProb: -9.20739
Palabra: liability Frec: 1 LogProb: -9.20739
Palabra: libraries Frec: 1 LogProb: -9.20739
Palabra: library Frec: 2 LogProb: -8.80192
Palabra: licences Frec: 3 LogProb: -8.51424
Palabra: license Frec: 2 LogProb: -8.80192
Palabra: lidl Frec: 1 LogProb: -9.20739
Palabra: lieksaare Frec: 1 LogProb: -9.20739
Palabra: lies Frec: 1 LogProb: -9.20739
Palabra: life Frec: 3 LogProb: -8.51424
Palabra: lifecycle Frec: 1 LogProb: -9.20739
Palabra: liftaway Frec: 1 LogProb: -9.20739
Palabra: light Frec: 4 LogProb: -8.2911
Palabra: lighter Frec: 1 LogProb: -9.20739
Palabra: lightning Frec: 1 LogProb: -9.20739
Palabra: lights Frec: 2 LogProb: -8.80192
Palabra: liising Frec: 1 LogProb: -9.20739
Palabra: limestone Frec: 1 LogProb: -9.20739
Palabra: limit Frec: 1 LogProb: -9.20739
Palabra: limited Frec: 2 LogProb: -8.80192
Palabra: limits Frec: 1 LogProb: -9.20739
Palabra: line Frec: 19 LogProb: -6.9048
Palabra: lines Frec: 9 LogProb: -7.59795
Palabra: link Frec: 2 LogProb: -8.80192
Palabra: liquefied Frec: 1 LogProb: -9.20739
Palabra: liquid Frec: 3 LogProb: -8.51424
Palabra: liquide Frec: 1 LogProb: -9.20739
Palabra: liquids Frec: 1 LogProb: -9.20739
Palabra: lisle Frec: 1 LogProb: -9.20739
Palabra: listed Frec: 8 LogProb: -7.70331
Palabra: literature Frec: 1 LogProb: -9.20739
Palabra: lithuania Frec: 6 LogProb: -7.95462
Palabra: litres Frec: 1 LogProb: -9.20739
Palabra: litter Frec: 1 LogProb: -9.20739
Palabra: little Frec: 1 LogProb: -9.20739
Palabra: live Frec: 6 LogProb: -7.95462
Palabra: living Frec: 1 LogProb: -9.20739
Palabra: lkab Frec: 1 LogProb: -9.20739
Palabra: llc Frec: 4 LogProb: -8.2911
Palabra: lmt Frec: 1 LogProb: -9.20739
Palabra: lng Frec: 2 LogProb: -8.80192
Palabra: lnnen Frec: 2 LogProb: -8.80192
Palabra: load Frec: 1 LogProb: -9.20739
Palabra: loadbearing Frec: 1 LogProb: -9.20739
Palabra: loaders Frec: 1 LogProb: -9.20739
Palabra: loan Frec: 9 LogProb: -7.59795
Palabra: loans Frec: 2 LogProb: -8.80192
Palabra: local Frec: 11 LogProb: -7.41563
Palabra: located Frec: 10 LogProb: -7.50264
Palabra: location Frec: 4 LogProb: -8.2911
Palabra: locations Frec: 3 LogProb: -8.51424
Palabra: lock Frec: 1 LogProb: -9.20739
Palabra: log Frec: 4 LogProb: -8.2911
Palabra: logged Frec: 1 LogProb: -9.20739
Palabra: logging Frec: 1 LogProb: -9.20739
Palabra: logistical Frec: 1 LogProb: -9.20739
Palabra: logistics Frec: 7 LogProb: -7.82109
Palabra: logset Frec: 1 LogProb: -9.20739
Palabra: london Frec: 4 LogProb: -8.2911
Palabra: long Frec: 2 LogProb: -8.80192
Palabra: longer Frec: 1 LogProb: -9.20739
Palabra: longterm Frec: 1 LogProb: -9.20739
Palabra: lonnfors Frec: 1 LogProb: -9.20739
Palabra: look Frec: 3 LogProb: -8.51424
Palabra: looking Frec: 1 LogProb: -9.20739
Palabra: los Frec: 3 LogProb: -8.51424
Palabra: loss Frec: 3 LogProb: -8.51424
Palabra: lot Frec: 2 LogProb: -8.80192
Palabra: loudeac Frec: 5 LogProb: -8.10877
Palabra: love Frec: 1 LogProb: -9.20739
Palabra: loviisa Frec: 1 LogProb: -9.20739
Palabra: lowdown Frec: 1 LogProb: -9.20739
Palabra: lower Frec: 2 LogProb: -8.80192
Palabra: lowest Frec: 1 LogProb: -9.20739
Palabra: loyal Frec: 1 LogProb: -9.20739
Palabra: ls Frec: 1 LogProb: -9.20739
Palabra: lse Frec: 1 LogProb: -9.20739
Palabra: lt Frec: 4 LogProb: -8.2911
Palabra: ltd Frec: 21 LogProb: -6.80949
Palabra: ltdiivrcl Frec: 1 LogProb: -9.20739
Palabra: lte Frec: 3 LogProb: -8.51424
Palabra: lteready Frec: 1 LogProb: -9.20739
Palabra: luceplan Frec: 1 LogProb: -9.20739
Palabra: lumberman Frec: 1 LogProb: -9.20739
Palabra: lump Frec: 1 LogProb: -9.20739
Palabra: lunch Frec: 1 LogProb: -9.20739
Palabra: lundberg Frec: 1 LogProb: -9.20739
Palabra: lutterworth Frec: 1 LogProb: -9.20739
Palabra: luxembourg Frec: 1 LogProb: -9.20739
Palabra: luxury Frec: 1 LogProb: -9.20739
Palabra: lvl Frec: 1 LogProb: -9.20739
Palabra: lynch Frec: 1 LogProb: -9.20739
Palabra: m Frec: 42 LogProb: -6.13933
Palabra: macgregor Frec: 1 LogProb: -9.20739
Palabra: machine Frec: 3 LogProb: -8.51424
Palabra: machineroomless Frec: 1 LogProb: -9.20739
Palabra: machinery Frec: 12 LogProb: -7.33558
Palabra: machines Frec: 3 LogProb: -8.51424
Palabra: macroeconomic Frec: 1 LogProb: -9.20739
Palabra: made Frec: 17 LogProb: -7.01016
Palabra: madison Frec: 2 LogProb: -8.80192
Palabra: maemo Frec: 1 LogProb: -9.20739
Palabra: magazine Frec: 6 LogProb: -7.95462
Palabra: magazines Frec: 2 LogProb: -8.80192
Palabra: magistral Frec: 1 LogProb: -9.20739
Palabra: main Frec: 5 LogProb: -8.10877
Palabra: maine Frec: 1 LogProb: -9.20739
Palabra: mainly Frec: 9 LogProb: -7.59795
Palabra: maintained Frec: 1 LogProb: -9.20739
Palabra: maintaining Frec: 1 LogProb: -9.20739
Palabra: maintains Frec: 1 LogProb: -9.20739
Palabra: maintenance Frec: 8 LogProb: -7.70331
Palabra: major Frec: 8 LogProb: -7.70331
Palabra: majority Frec: 1 LogProb: -9.20739
Palabra: make Frec: 9 LogProb: -7.59795
Palabra: makeover Frec: 1 LogProb: -9.20739
Palabra: maker Frec: 6 LogProb: -7.95462
Palabra: makes Frec: 2 LogProb: -8.80192
Palabra: making Frec: 5 LogProb: -8.10877
Palabra: malaysia Frec: 2 LogProb: -8.80192
Palabra: mall Frec: 4 LogProb: -8.2911
Palabra: maloney Frec: 1 LogProb: -9.20739
Palabra: maltider Frec: 1 LogProb: -9.20739
Palabra: man Frec: 1 LogProb: -9.20739
Palabra: manage Frec: 2 LogProb: -8.80192
Palabra: managed Frec: 5 LogProb: -8.10877
Palabra: management Frec: 27 LogProb: -6.56833
Palabra: manager Frec: 8 LogProb: -7.70331
Palabra: managers Frec: 1 LogProb: -9.20739
Palabra: manages Frec: 1 LogProb: -9.20739
Palabra: managing Frec: 5 LogProb: -8.10877
Palabra: manchester Frec: 1 LogProb: -9.20739
Palabra: mandatory Frec: 2 LogProb: -8.80192
Palabra: manganese Frec: 1 LogProb: -9.20739
Palabra: mansner Frec: 1 LogProb: -9.20739
Palabra: manty Frec: 1 LogProb: -9.20739
Palabra: manufacture Frec: 9 LogProb: -7.59795
Palabra: manufactured Frec: 2 LogProb: -8.80192
Palabra: manufacturer Frec: 6 LogProb: -7.95462
Palabra: manufacturers Frec: 2 LogProb: -8.80192
Palabra: manufactures Frec: 8 LogProb: -7.70331
Palabra: manufacturing Frec: 17 LogProb: -7.01016
Palabra: many Frec: 2 LogProb: -8.80192
Palabra: map Frec: 1 LogProb: -9.20739
Palabra: mara Frec: 1 LogProb: -9.20739
Palabra: marathon Frec: 2 LogProb: -8.80192
Palabra: marcel Frec: 5 LogProb: -8.10877
Palabra: march Frec: 17 LogProb: -7.01016
Palabra: marek Frec: 1 LogProb: -9.20739
Palabra: margarine Frec: 2 LogProb: -8.80192
Palabra: margin Frec: 4 LogProb: -8.2911
Palabra: marimekko Frec: 5 LogProb: -8.10877
Palabra: marine Frec: 2 LogProb: -8.80192
Palabra: maritim Frec: 1 LogProb: -9.20739
Palabra: mark Frec: 1 LogProb: -9.20739
Palabra: marked Frec: 1 LogProb: -9.20739
Palabra: market Frec: 57 LogProb: -5.84009
Palabra: marketbased Frec: 1 LogProb: -9.20739
Palabra: marketing Frec: 11 LogProb: -7.41563
Palabra: markets Frec: 33 LogProb: -6.37417
Palabra: markka Frec: 1 LogProb: -9.20739
Palabra: markku Frec: 1 LogProb: -9.20739
Palabra: marko Frec: 2 LogProb: -8.80192
Palabra: marski Frec: 1 LogProb: -9.20739
Palabra: marta Frec: 1 LogProb: -9.20739
Palabra: martin Frec: 1 LogProb: -9.20739
Palabra: martinez Frec: 1 LogProb: -9.20739
Palabra: marubeni Frec: 1 LogProb: -9.20739
Palabra: maskinservice Frec: 1 LogProb: -9.20739
Palabra: master Frec: 1 LogProb: -9.20739
Palabra: masterbulk Frec: 1 LogProb: -9.20739
Palabra: matador Frec: 1 LogProb: -9.20739
Palabra: matches Frec: 1 LogProb: -9.20739
Palabra: matching Frec: 5 LogProb: -8.10877
Palabra: material Frec: 6 LogProb: -7.95462
Palabra: materials Frec: 8 LogProb: -7.70331
Palabra: matinkyla Frec: 1 LogProb: -9.20739
Palabra: matrix Frec: 2 LogProb: -8.80192
Palabra: mats Frec: 2 LogProb: -8.80192
Palabra: matter Frec: 1 LogProb: -9.20739
Palabra: matters Frec: 1 LogProb: -9.20739
Palabra: matti Frec: 1 LogProb: -9.20739
Palabra: mature Frec: 2 LogProb: -8.80192
Palabra: maturing Frec: 2 LogProb: -8.80192
Palabra: maturity Frec: 3 LogProb: -8.51424
Palabra: max Frec: 1 LogProb: -9.20739
Palabra: maximum Frec: 8 LogProb: -7.70331
Palabra: mc Frec: 1 LogProb: -9.20739
Palabra: mcdonald Frec: 1 LogProb: -9.20739
Palabra: meadville Frec: 1 LogProb: -9.20739
Palabra: meals Frec: 1 LogProb: -9.20739
Palabra: means Frec: 2 LogProb: -8.80192
Palabra: meant Frec: 1 LogProb: -9.20739
Palabra: meantime Frec: 1 LogProb: -9.20739
Palabra: measure Frec: 2 LogProb: -8.80192
Palabra: measurement Frec: 6 LogProb: -7.95462
Palabra: measures Frec: 5 LogProb: -8.10877
Palabra: measuring Frec: 1 LogProb: -9.20739
Palabra: meat Frec: 7 LogProb: -7.82109
Palabra: mechanical Frec: 3 LogProb: -8.51424
Palabra: mechanisms Frec: 1 LogProb: -9.20739
Palabra: media Frec: 26 LogProb: -6.6047
Palabra: mediaphones Frec: 1 LogProb: -9.20739
Palabra: mediation Frec: 1 LogProb: -9.20739
Palabra: medical Frec: 3 LogProb: -8.51424
Palabra: medium Frec: 1 LogProb: -9.20739
Palabra: mediumterm Frec: 1 LogProb: -9.20739
Palabra: meego Frec: 3 LogProb: -8.51424
Palabra: meet Frec: 1 LogProb: -9.20739
Palabra: meeting Frec: 15 LogProb: -7.12794
Palabra: meetings Frec: 1 LogProb: -9.20739
Palabra: megabytes Frec: 1 LogProb: -9.20739
Palabra: megafon Frec: 2 LogProb: -8.80192
Palabra: megawatt Frec: 1 LogProb: -9.20739
Palabra: melting Frec: 1 LogProb: -9.20739
Palabra: member Frec: 6 LogProb: -7.95462
Palabra: members Frec: 9 LogProb: -7.59795
Palabra: memory Frec: 1 LogProb: -9.20739
Palabra: merchant Frec: 3 LogProb: -8.51424
Palabra: merged Frec: 4 LogProb: -8.2911
Palabra: merger Frec: 3 LogProb: -8.51424
Palabra: merging Frec: 1 LogProb: -9.20739
Palabra: meripori Frec: 1 LogProb: -9.20739
Palabra: merko Frec: 1 LogProb: -9.20739
Palabra: merrill Frec: 1 LogProb: -9.20739
Palabra: mertano Frec: 2 LogProb: -8.80192
Palabra: message Frec: 1 LogProb: -9.20739
Palabra: messaging Frec: 2 LogProb: -8.80192
Palabra: met Frec: 2 LogProb: -8.80192
Palabra: metal Frec: 1 LogProb: -9.20739
Palabra: metallurgical Frec: 1 LogProb: -9.20739
Palabra: metals Frec: 3 LogProb: -8.51424
Palabra: meteorology Frec: 2 LogProb: -8.80192
Palabra: meter Frec: 1 LogProb: -9.20739
Palabra: meters Frec: 3 LogProb: -8.51424
Palabra: method Frec: 6 LogProb: -7.95462
Palabra: methods Frec: 1 LogProb: -9.20739
Palabra: metre Frec: 1 LogProb: -9.20739
Palabra: metres Frec: 8 LogProb: -7.70331
Palabra: metro Frec: 2 LogProb: -8.80192
Palabra: metropolitan Frec: 1 LogProb: -9.20739
Palabra: metsabotnia Frec: 2 LogProb: -8.80192
Palabra: metsaliitto Frec: 3 LogProb: -8.51424
Palabra: metsliitto Frec: 1 LogProb: -9.20739
Palabra: metso Frec: 7 LogProb: -7.82109
Palabra: meur Frec: 6 LogProb: -7.95462
Palabra: mexico Frec: 3 LogProb: -8.51424
Palabra: mglichkeit Frec: 1 LogProb: -9.20739
Palabra: mhz Frec: 4 LogProb: -8.2911
Palabra: michael Frec: 1 LogProb: -9.20739
Palabra: micro Frec: 2 LogProb: -8.80192
Palabra: microsoft Frec: 3 LogProb: -8.51424
Palabra: microwave Frec: 1 LogProb: -9.20739
Palabra: mid Frec: 2 LogProb: -8.80192
Palabra: middle Frec: 3 LogProb: -8.51424
Palabra: middleeast Frec: 1 LogProb: -9.20739
Palabra: midfrance Frec: 1 LogProb: -9.20739
Palabra: midmarket Frec: 1 LogProb: -9.20739
Palabra: midseptember Frec: 1 LogProb: -9.20739
Palabra: midswaps Frec: 1 LogProb: -9.20739
Palabra: midwest Frec: 1 LogProb: -9.20739
Palabra: migration Frec: 1 LogProb: -9.20739
Palabra: mikkonen Frec: 2 LogProb: -8.80192
Palabra: mill Frec: 10 LogProb: -7.50264
Palabra: milled Frec: 1 LogProb: -9.20739
Palabra: millhouse Frec: 1 LogProb: -9.20739
Palabra: millilitre Frec: 1 LogProb: -9.20739
Palabra: million Frec: 96 LogProb: -5.32582
Palabra: mills Frec: 1 LogProb: -9.20739
Palabra: mind Frec: 1 LogProb: -9.20739
Palabra: mineral Frec: 1 LogProb: -9.20739
Palabra: mines Frec: 1 LogProb: -9.20739
Palabra: minimum Frec: 1 LogProb: -9.20739
Palabra: mining Frec: 6 LogProb: -7.95462
Palabra: minister Frec: 2 LogProb: -8.80192
Palabra: ministry Frec: 3 LogProb: -8.51424
Palabra: minor Frec: 1 LogProb: -9.20739
Palabra: minority Frec: 3 LogProb: -8.51424
Palabra: minutes Frec: 1 LogProb: -9.20739
Palabra: miraclegro Frec: 1 LogProb: -9.20739
Palabra: mix Frec: 1 LogProb: -9.20739
Palabra: mixed Frec: 3 LogProb: -8.51424
Palabra: mkel Frec: 1 LogProb: -9.20739
Palabra: ml Frec: 3 LogProb: -8.51424
Palabra: mln Frec: 47 LogProb: -6.02933
Palabra: mlnon Frec: 1 LogProb: -9.20739
Palabra: mms Frec: 1 LogProb: -9.20739
Palabra: mn Frec: 47 LogProb: -6.02933
Palabra: mnc Frec: 1 LogProb: -9.20739
Palabra: mobile Frec: 34 LogProb: -6.34519
Palabra: mobility Frec: 1 LogProb: -9.20739
Palabra: model Frec: 4 LogProb: -8.2911
Palabra: modeling Frec: 1 LogProb: -9.20739
Palabra: models Frec: 3 LogProb: -8.51424
Palabra: modem Frec: 1 LogProb: -9.20739
Palabra: modern Frec: 3 LogProb: -8.51424
Palabra: modification Frec: 1 LogProb: -9.20739
Palabra: modular Frec: 3 LogProb: -8.51424
Palabra: module Frec: 2 LogProb: -8.80192
Palabra: mohammed Frec: 1 LogProb: -9.20739
Palabra: molten Frec: 1 LogProb: -9.20739
Palabra: molybdenum Frec: 1 LogProb: -9.20739
Palabra: moment Frec: 3 LogProb: -8.51424
Palabra: monate Frec: 1 LogProb: -9.20739
Palabra: monday Frec: 2 LogProb: -8.80192
Palabra: money Frec: 1 LogProb: -9.20739
Palabra: monospace Frec: 1 LogProb: -9.20739
Palabra: monster Frec: 1 LogProb: -9.20739
Palabra: montaj Frec: 1 LogProb: -9.20739
Palabra: month Frec: 2 LogProb: -8.80192
Palabra: monthly Frec: 2 LogProb: -8.80192
Palabra: months Frec: 9 LogProb: -7.59795
Palabra: moran Frec: 1 LogProb: -9.20739
Palabra: more Frec: 22 LogProb: -6.76504
Palabra: morgan Frec: 2 LogProb: -8.80192
Palabra: morning Frec: 1 LogProb: -9.20739
Palabra: mortgages Frec: 1 LogProb: -9.20739
Palabra: morvillars Frec: 5 LogProb: -8.10877
Palabra: moscow Frec: 5 LogProb: -8.10877
Palabra: moskovia Frec: 1 LogProb: -9.20739
Palabra: mostly Frec: 1 LogProb: -9.20739
Palabra: motor Frec: 1 LogProb: -9.20739
Palabra: motorola Frec: 4 LogProb: -8.2911
Palabra: movable Frec: 1 LogProb: -9.20739
Palabra: move Frec: 3 LogProb: -8.51424
Palabra: moved Frec: 1 LogProb: -9.20739
Palabra: movies Frec: 1 LogProb: -9.20739
Palabra: moving Frec: 1 LogProb: -9.20739
Palabra: mp Frec: 1 LogProb: -9.20739
Palabra: mr Frec: 13 LogProb: -7.26148
Palabra: mreal Frec: 6 LogProb: -7.95462
Palabra: ms Frec: 1 LogProb: -9.20739
Palabra: much Frec: 4 LogProb: -8.2911
Palabra: mud Frec: 1 LogProb: -9.20739
Palabra: multichannel Frec: 1 LogProb: -9.20739
Palabra: multifunctional Frec: 1 LogProb: -9.20739
Palabra: multimedia Frec: 1 LogProb: -9.20739
Palabra: multimediacard Frec: 1 LogProb: -9.20739
Palabra: multinational Frec: 1 LogProb: -9.20739
Palabra: multiple Frec: 3 LogProb: -8.51424
Palabra: multiples Frec: 1 LogProb: -9.20739
Palabra: multiradio Frec: 1 LogProb: -9.20739
Palabra: multistorey Frec: 1 LogProb: -9.20739
Palabra: multiyear Frec: 1 LogProb: -9.20739
Palabra: mumbai Frec: 1 LogProb: -9.20739
Palabra: municipal Frec: 1 LogProb: -9.20739
Palabra: municipalities Frec: 3 LogProb: -8.51424
Palabra: mursula Frec: 1 LogProb: -9.20739
Palabra: museum Frec: 1 LogProb: -9.20739
Palabra: music Frec: 1 LogProb: -9.20739
Palabra: mutual Frec: 1 LogProb: -9.20739
Palabra: mw Frec: 2 LogProb: -8.80192
Palabra: mwe Frec: 1 LogProb: -9.20739
Palabra: myllykoski Frec: 1 LogProb: -9.20739
Palabra: n Frec: 22 LogProb: -6.76504
Palabra: nadu Frec: 1 LogProb: -9.20739
Palabra: name Frec: 8 LogProb: -7.70331
Palabra: named Frec: 4 LogProb: -8.2911
Palabra: names Frec: 3 LogProb: -8.51424
Palabra: nasdaq Frec: 5 LogProb: -8.10877
Palabra: nation Frec: 2 LogProb: -8.80192
Palabra: national Frec: 4 LogProb: -8.2911
Palabra: natural Frec: 10 LogProb: -7.50264
Palabra: nav Frec: 1 LogProb: -9.20739
Palabra: navigator Frec: 2 LogProb: -8.80192
Palabra: navteq Frec: 1 LogProb: -9.20739
Palabra: nd Frec: 1 LogProb: -9.20739
Palabra: nda Frec: 2 LogProb: -8.80192
Palabra: near Frec: 5 LogProb: -8.10877
Palabra: nearly Frec: 3 LogProb: -8.51424
Palabra: nearshore Frec: 1 LogProb: -9.20739
Palabra: necessary Frec: 2 LogProb: -8.80192
Palabra: nederland Frec: 1 LogProb: -9.20739
Palabra: need Frec: 4 LogProb: -8.2911
Palabra: needed Frec: 4 LogProb: -8.2911
Palabra: needs Frec: 4 LogProb: -8.2911
Palabra: negotiating Frec: 1 LogProb: -9.20739
Palabra: negotiations Frec: 9 LogProb: -7.59795
Palabra: neighboring Frec: 1 LogProb: -9.20739
Palabra: nekilnojamas Frec: 1 LogProb: -9.20739
Palabra: nembv Frec: 1 LogProb: -9.20739
Palabra: nenonen Frec: 1 LogProb: -9.20739
Palabra: neomarkka Frec: 3 LogProb: -8.51424
Palabra: neste Frec: 5 LogProb: -8.10877
Palabra: net Frec: 57 LogProb: -5.84009
Palabra: netact Frec: 1 LogProb: -9.20739
Palabra: netbooks Frec: 1 LogProb: -9.20739
Palabra: netherlands Frec: 4 LogProb: -8.2911
Palabra: network Frec: 20 LogProb: -6.85601
Palabra: networking Frec: 1 LogProb: -9.20739
Palabra: networks Frec: 19 LogProb: -6.9048
Palabra: nevertheless Frec: 2 LogProb: -8.80192
Palabra: new Frec: 69 LogProb: -5.65204
Palabra: newark Frec: 1 LogProb: -9.20739
Palabra: newbury Frec: 1 LogProb: -9.20739
Palabra: newest Frec: 1 LogProb: -9.20739
Palabra: newly Frec: 1 LogProb: -9.20739
Palabra: newlycompleted Frec: 1 LogProb: -9.20739
Palabra: newlyformed Frec: 1 LogProb: -9.20739
Palabra: newpage Frec: 1 LogProb: -9.20739
Palabra: news Frec: 15 LogProb: -7.12794
Palabra: newspaper Frec: 6 LogProb: -7.95462
Palabra: newspapers Frec: 2 LogProb: -8.80192
Palabra: newsprint Frec: 1 LogProb: -9.20739
Palabra: newstex Frec: 2 LogProb: -8.80192
Palabra: newswire Frec: 1 LogProb: -9.20739
Palabra: next Frec: 6 LogProb: -7.95462
Palabra: neya Frec: 1 LogProb: -9.20739
Palabra: ngage Frec: 1 LogProb: -9.20739
Palabra: ngb Frec: 1 LogProb: -9.20739
Palabra: niam Frec: 1 LogProb: -9.20739
Palabra: niche Frec: 1 LogProb: -9.20739
Palabra: nickel Frec: 2 LogProb: -8.80192
Palabra: nicotine Frec: 1 LogProb: -9.20739
Palabra: nielsen Frec: 1 LogProb: -9.20739
Palabra: niiininoski Frec: 1 LogProb: -9.20739
Palabra: niina Frec: 1 LogProb: -9.20739
Palabra: nikkiso Frec: 1 LogProb: -9.20739
Palabra: niklas Frec: 1 LogProb: -9.20739
Palabra: nine Frec: 2 LogProb: -8.80192
Palabra: nitrite Frec: 1 LogProb: -9.20739
Palabra: nl Frec: 1 LogProb: -9.20739
Palabra: nn Frec: 1 LogProb: -9.20739
Palabra: nok Frec: 5 LogProb: -8.10877
Palabra: nokia Frec: 31 LogProb: -6.4348
Palabra: nominal Frec: 1 LogProb: -9.20739
Palabra: nomination Frec: 3 LogProb: -8.51424
Palabra: noncoherent Frec: 1 LogProb: -9.20739
Palabra: nonfood Frec: 1 LogProb: -9.20739
Palabra: nongmo Frec: 1 LogProb: -9.20739
Palabra: nonlife Frec: 3 LogProb: -8.51424
Palabra: nonrecurring Frec: 1 LogProb: -9.20739
Palabra: nonresidential Frec: 1 LogProb: -9.20739
Palabra: nonrestricted Frec: 1 LogProb: -9.20739
Palabra: nonus Frec: 1 LogProb: -9.20739
Palabra: nonvisible Frec: 1 LogProb: -9.20739
Palabra: nonwovens Frec: 2 LogProb: -8.80192
Palabra: noora Frec: 1 LogProb: -9.20739
Palabra: noponen Frec: 1 LogProb: -9.20739
Palabra: nord Frec: 1 LogProb: -9.20739
Palabra: nordea Frec: 16 LogProb: -7.06732
Palabra: nordic Frec: 19 LogProb: -6.9048
Palabra: nordstjernan Frec: 3 LogProb: -8.51424
Palabra: normandy Frec: 1 LogProb: -9.20739
Palabra: normark Frec: 1 LogProb: -9.20739
Palabra: norske Frec: 1 LogProb: -9.20739
Palabra: north Frec: 7 LogProb: -7.82109
Palabra: northern Frec: 3 LogProb: -8.51424
Palabra: norway Frec: 4 LogProb: -8.2911
Palabra: norwegian Frec: 1 LogProb: -9.20739
Palabra: note Frec: 1 LogProb: -9.20739
Palabra: noted Frec: 2 LogProb: -8.80192
Palabra: notes Frec: 1 LogProb: -9.20739
Palabra: nothing Frec: 1 LogProb: -9.20739
Palabra: notice Frec: 3 LogProb: -8.51424
Palabra: noticeable Frec: 1 LogProb: -9.20739
Palabra: notification Frec: 1 LogProb: -9.20739
Palabra: novator Frec: 3 LogProb: -8.51424
Palabra: november Frec: 4 LogProb: -8.2911
Palabra: now Frec: 13 LogProb: -7.26148
Palabra: nsn Frec: 1 LogProb: -9.20739
Palabra: ntt Frec: 1 LogProb: -9.20739
Palabra: nuclear Frec: 3 LogProb: -8.51424
Palabra: number Frec: 25 LogProb: -6.64244
Palabra: numbers Frec: 1 LogProb: -9.20739
Palabra: numerous Frec: 1 LogProb: -9.20739
Palabra: nviro Frec: 1 LogProb: -9.20739
Palabra: nwc Frec: 1 LogProb: -9.20739
Palabra: nyberg Frec: 1 LogProb: -9.20739
Palabra: nyse Frec: 8 LogProb: -7.70331
Palabra: oasis Frec: 1 LogProb: -9.20739
Palabra: objective Frec: 2 LogProb: -8.80192
Palabra: oblast Frec: 1 LogProb: -9.20739
Palabra: observations Frec: 1 LogProb: -9.20739
Palabra: occupied Frec: 1 LogProb: -9.20739
Palabra: och Frec: 1 LogProb: -9.20739
Palabra: oct Frec: 5 LogProb: -8.10877
Palabra: october Frec: 15 LogProb: -7.12794
Palabra: odell Frec: 2 LogProb: -8.80192
Palabra: oefirstalert Frec: 1 LogProb: -9.20739
Palabra: oesk Frec: 1 LogProb: -9.20739
Palabra: offer Frec: 9 LogProb: -7.59795
Palabra: offered Frec: 2 LogProb: -8.80192
Palabra: offering Frec: 5 LogProb: -8.10877
Palabra: offers Frec: 11 LogProb: -7.41563
Palabra: office Frec: 20 LogProb: -6.85601
Palabra: officer Frec: 2 LogProb: -8.80192
Palabra: offices Frec: 7 LogProb: -7.82109
Palabra: official Frec: 2 LogProb: -8.80192
Palabra: officials Frec: 2 LogProb: -8.80192
Palabra: offsetprinting Frec: 1 LogProb: -9.20739
Palabra: offshore Frec: 3 LogProb: -8.51424
Palabra: oil Frec: 9 LogProb: -7.59795
Palabra: oka Frec: 1 LogProb: -9.20739
Palabra: okhta Frec: 1 LogProb: -9.20739
Palabra: okmetic Frec: 9 LogProb: -7.59795
Palabra: okmv Frec: 1 LogProb: -9.20739
Palabra: oko Frec: 4 LogProb: -8.2911
Palabra: oksanen Frec: 1 LogProb: -9.20739
Palabra: old Frec: 4 LogProb: -8.2911
Palabra: oldage Frec: 1 LogProb: -9.20739
Palabra: oldest Frec: 1 LogProb: -9.20739
Palabra: ollipekka Frec: 3 LogProb: -8.51424
Palabra: olvi Frec: 2 LogProb: -8.80192
Palabra: omena Frec: 1 LogProb: -9.20739
Palabra: omeo Frec: 1 LogProb: -9.20739
Palabra: omx Frec: 16 LogProb: -7.06732
Palabra: onboard Frec: 1 LogProb: -9.20739
Palabra: once Frec: 1 LogProb: -9.20739
Palabra: one Frec: 24 LogProb: -6.68166
Palabra: onefamily Frec: 1 LogProb: -9.20739
Palabra: onefifth Frec: 1 LogProb: -9.20739
Palabra: onemed Frec: 1 LogProb: -9.20739
Palabra: oneoffs Frec: 2 LogProb: -8.80192
Palabra: ones Frec: 1 LogProb: -9.20739
Palabra: onestopshop Frec: 1 LogProb: -9.20739
Palabra: ongoing Frec: 2 LogProb: -8.80192
Palabra: online Frec: 12 LogProb: -7.33558
Palabra: onwards Frec: 1 LogProb: -9.20739
Palabra: op Frec: 1 LogProb: -9.20739
Palabra: open Frec: 5 LogProb: -8.10877
Palabra: opened Frec: 1 LogProb: -9.20739
